Item Type	Filter Code	ID	Affix	Attributes	Magic Only	alvl	rlvl	freq	group	Changes
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Bear	Knockback		8	6	3	24	
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Leech	[4-5]% Life Stolen per Hit		6	4	7	27	added Quiver
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)	353	Locust	[6-7]% Life Stolen per Hit		20	15	7	27	added Quiver
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Lamprey	[8-9]% Life Stolen per Hit		55	43	7	27	
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Bat	[4-5]% Mana Stolen per Hit		7	4	7	28	added Quiver
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)	360	Wraith	[6-7]% Mana Stolen per Hit		21	16	7	28	added Quiver
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Vampire	[8-9]% Mana Stolen per Hit		56	48	7	28	
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Ease	Requirements -20%		15	11	3	30	
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Simplicity	Requirements -30%		25	18	2	30	
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)	383	Strength	+[1-2] to Strength		12-52	8	3	31	added max alvl
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)	384	Might	+[3-5] to Strength		33-73	25	3	31	added max alvl, removed Gloves
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)	385	Ox	+[6-9] to Strength		45	37	3	31	
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)	386	Giant	+[10-15] to Strength		59	51	3	31	
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Self-Repair	Repairs 1 Durability in 33 seconds		3	1	3	37	
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Fast Repair	Repairs 1 Durability in 20 seconds		20	12	2	37	
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Ages	Indestructible	1	50	42	1	39	
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Fireball	16% Chance to Cast Level 18 Fire Ball on Striking		36	27	1	44	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Fireball	16% Chance to Cast Level 24 Fire Ball on Striking		56	42	1	44	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Fireball	16% Chance to Cast Level 30 Fire Ball on Striking		76	57	1	44	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Charged Bolt	20% Chance to Cast Level 18 Charged Bolt on Striking		36-56	27	1	44	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Charged Bolt	20% Chance to Cast Level 24 Charged Bolt on Striking		56-76	42	1	44	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Charged Bolt	20 Chance to Cast Level 30 Charged Bolt on Striking		76	57	1	44	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Lightning	16% Chance to Cast Level 18 Lightning on Striking		36-56	27	1	44	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Lightning	16% Chance to Cast Level 24 Lightning on Striking		56-76	42	1	44	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Lightning	16% Chance to Cast Level 30 Lightning on Striking		76	57	1	44	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Chain Lightning	14% Chance to Cast Level 18 Chain Lightning on Striking		36-56	27	1	44	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Chain Lightning	14% Chance to Cast Level 24 Chain Lightning on Striking		56-76	42	1	44	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Chain Lightning	14% Chance to Cast Level 30 Chain Lightning on Striking		76	57	1	44	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Ice Barrage	12% Chance to Cast Level 18 Ice Barrage on Striking		36-56	27	1	44	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Ice Barrage	12% Chance to Cast Level 24 Ice Barrage on Striking		56-76	42	1	44	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Ice Barrage	12% Chance to Cast Level 30 Ice Barrage on Striking		76	57	1	44	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Frost Nova	18% Chance to Cast Level 18 Frost Nova on Striking		36-56	27	1	44	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Frost Nova	18% Chance to Cast Level 24 Frost Nova on Striking		56-76	42	1	44	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Frost Nova	18% Chance to Cast Level 30 Frost Nova on Striking		76	57	1	44	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Nova	16% Chance to Cast Level 18 Nova on Striking		36-56	27	1	44	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Nova	16% Chance to Cast Level 24 Nova on Striking		56-76	42	1	44	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Nova	16% Chance to Cast Level 30 Nova on Striking		76	57	1	44	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Nova	10% Chance to Cast Level 3 Nova on Striking		12-36	9	1	44	added max alvl, alvl was 18, rlvl was 13
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Nova	12% Chance to Cast Level 4 Nova on Striking		18-36	14	1	44	added max alvl, alvl was 28, rlvl was 21
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Firebolts	10% Chance to Cast Level 8 Fire Bolt on Striking		16-36	12	1	44	added max alvl
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Damage Amplification	10% Chance to Cast Level 23 Amplify Damage on Striking		36-76	27	1	44	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Damage Amplification	12% Chance to Cast Level 31 Amplify Damage on Striking		76	57	1	44	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Lower Resist	8% Chance to Cast Level 5 Lower Resist on Striking		15-55	15	1	44	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Lower Resist	10% Chance to Cast Level 10 Lower Resist on Striking		36-76	27	1	44	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Lower Resist	12% Chance to Cast Level 15 Lower Resist on Striking		76	57	1	44	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Savagery	[5-10]% Deadly Strike		18-58	15	2	252	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Devastation	[10-15]% Deadly Strike		28-68	25	2	252	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Havoc	[15-20]% Deadly Strike		38	35	2	252	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Destruction	[20-25]% Deadly Strike		48	45	2	252	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Desolation	[25-30]% Deadly Strike		58	55	2	252	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)	806	Bleeding	10% Chance of Open Wounds, +[8-12] Open Wounds Damage per Second		18-58	15	2	252	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)	807	Siphoning	10% Chance of Open Wounds, +[15-20] Open Wounds Damage per Second		28-68	25	2	252	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)	808	Gory	10% Chance of Open Wounds, +[33-46] Open Wounds Damage per Second		38	35	2	252	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)	809	Sanguinary	10% Chance of Open Wounds, +[122-172] Open Wounds Damage per Second		48	45	2	252	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)	810	Hematic	10% Chance of Open Wounds, +[235-325] Open Wounds Damage per Second		58	55	2	252	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Chipping	[5-10]% Chance of Crushing Blow		18-58	15	2	252	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Crumbling	[10-15]% Chance of Crushing Blow		28-68	25	2	252	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Breaking	[15-20]% Chance of Crushing Blow		38	35	2	252	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Crushing	[20-25]% Chance of Crushing Blow		48	45	2	252	new
Polearms (except Scythes)	POLEARM AND !(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Pulverizing	[25-30]% Chance of Crushing Blow		58	55	2	252	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Readiness	+10% Increased Attack Speed		5	3	6	7	added Quiver
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Alacrity	+20% Increased Attack Speed		25	17	6	7	added Quiver
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Swiftness	+30% Increased Attack Speed		34	26	6	7	added Missile Weapon
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Quickness	+40% Increased Attack Speed		46	38	5	7	added Missile Weapon
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Frost	+1 Cold Damage		1-3	1	4	10	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Frost	Adds 1 to [1-2] Cold Damage (2 second chill)		4-44	3	5	10	added max alvl, added Quiver
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Icicle	Adds [3-4] to [12-16] Cold Damage (3 second chill)		13-53	9	4	10	added max alvl, added Quiver, damage was 1 to [3-4]
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Glacier	Adds [14-21] to [45-71] Cold Damage (4 second chill)		27	20	3	10	added Quiver, damage was [2-4] to [4-15]
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Winter	Adds [44-60] to [126-246] Cold Damage (6 second chill)		45	37	2	10	added Quiver, damage was [5-9] to [16-50]
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Hypothermia	Adds [63-118] to [238-365] Cold Damage (6 second chill)		70	53	2	10	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Flame	+[1-2] Fire Damage		1-3	1	4	12	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Flame	Adds 1 to [2-5] Fire Damage		4-44	3	5	12	added max alvl, added Quiver
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Fire	Adds [2-8] to [12-22] Fire Damage		15-55	11	4	12	added max alvl, added Quiver, damage was [1-4] to [6-11]
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Burning	Adds [20-30] to [37-72] Fire Damage		25-65	18	3	12	added max alvl, added Quiver, damage was [5-9] to [10-20]
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Incineration	Adds [57-90] to [102-146] Fire Damage		43	35	2	12	added Quiver, damage was [10-20] to [21-75]
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Ashes	Adds [152-214] to [228-302] Fire Damage		70	53	2	12	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Shock	+[1-3] Lightning Damage		1-3	1	4	13	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Shock	Adds 1 to [3-8] Lightning Damage		4-44	3	5	13	added max alvl, added Quiver, damage was 1 to [6-8]
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Lightning	Adds 1 to [14-24] Lightning Damage		15-55	11	4	13	added max alvl, added Quiver, damage was 1 to [9-16]
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Thunder	Adds 1 to [34-84] Lightning Damage		25	18	3	13	added Quiver, damage was 1 to [17-40]
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Storms	Adds [1-6] to [85-126] Lightning Damage		34	26	2	13	added Quiver, damage was [1-6] to [41-120]
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Maelstrom	Adds [1-6] to [303-403] Lightning Damage		70	53	2	13	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Craftsmanship	+1 to Maximum Damage		1-41	1	8	14	added max alvl
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Quality	+2 to Maximum Damage		4-44	3	8	14	added max alvl
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Maiming	+[3-4] to Maximum Damage		7-47	5	7	14	added max alvl
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Slaying	+[5-7] to Maximum Damage		11-51	8	7	14	added max alvl
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Gore	+[8-10] to Maximum Damage		14	10	6	14	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Carnage	+[11-14] to Maximum Damage		19	14	6	14	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Slaughter	+[15-20] to Maximum Damage		25	18	5	14	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Butchery	+[21-40] to Maximum Damage		35	27	5	14	was 1
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Evisceration	+[41-63] to Maximum Damage	1	45	37	4	14	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Worth	+[1-2] to Minimum Damage		1-41	1	8	15	added max alvl
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Measure	+[3-4] to Minimum Damage		12-52	9	7	15	added max alvl
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Excellence	+[5-8] to Minimum Damage		24	18	6	15	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Performance	+[9-14] to Minimum Damage		48	40	5	15	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Transcendence	+[15-20] to Minimum Damage		76	68	4	15	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Blight	+1 Poison Damage over 2 seconds		1-4	1	4	16	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Blight	+7 Poison Damage over 3 seconds		5-45	3	5	16	added max alvl, added Quiver
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Venom	+21 Poison Damage over 4 seconds		15-55	11	4	16	added max alvl, added Quiver
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Pestilence	+50 Poison Damage over 5 seconds		25	18	3	16	added Quiver
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Anthrax	+100 Poison Damage over 6 seconds		33	25	2	16	added Quiver
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)	271	Regeneration	Replenish Life +[6-10]		70	52	4	19	doubled vlaues
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Vileness	Prevent Monster Heal		9	6	3	20	added Quiver
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Bear	Knockback		8	6	3	24	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Leech	[4-5]% Life Stolen per Hit		6	4	7	27	added Quiver
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)	353	Locust	[6-7]% Life Stolen per Hit		20	15	7	27	added Quiver
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Lamprey	[8-9]% Life Stolen per Hit		55	43	7	27	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Bat	[4-5]% Mana Stolen per Hit		7	4	7	28	added Quiver
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)	360	Wraith	[6-7]% Mana Stolen per Hit		21	16	7	28	added Quiver
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Vampire	[8-9]% Mana Stolen per Hit		56	48	7	28	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Ease	Requirements -20%		15	11	3	30	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Simplicity	Requirements -30%		25	18	2	30	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)	383	Strength	+[1-2] to Strength		12-52	8	3	31	added max alvl
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)	384	Might	+[3-5] to Strength		33-73	25	3	31	added max alvl, removed Gloves
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)	385	Ox	+[6-9] to Strength		45	37	3	31	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)	386	Giant	+[10-15] to Strength		59	51	3	31	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Self-Repair	Repairs 1 Durability in 33 seconds		3	1	3	37	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Fast Repair	Repairs 1 Durability in 20 seconds		20	12	2	37	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Ages	Indestructible	1	50	42	1	39	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Fireball	16% Chance to Cast Level 18 Fire Ball on Striking		36	27	1	44	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Fireball	16% Chance to Cast Level 24 Fire Ball on Striking		56	42	1	44	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Fireball	16% Chance to Cast Level 30 Fire Ball on Striking		76	57	1	44	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Charged Bolt	20% Chance to Cast Level 18 Charged Bolt on Striking		36-56	27	1	44	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Charged Bolt	20% Chance to Cast Level 24 Charged Bolt on Striking		56-76	42	1	44	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Charged Bolt	20 Chance to Cast Level 30 Charged Bolt on Striking		76	57	1	44	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Lightning	16% Chance to Cast Level 18 Lightning on Striking		36-56	27	1	44	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Lightning	16% Chance to Cast Level 24 Lightning on Striking		56-76	42	1	44	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Lightning	16% Chance to Cast Level 30 Lightning on Striking		76	57	1	44	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Chain Lightning	14% Chance to Cast Level 18 Chain Lightning on Striking		36-56	27	1	44	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Chain Lightning	14% Chance to Cast Level 24 Chain Lightning on Striking		56-76	42	1	44	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Chain Lightning	14% Chance to Cast Level 30 Chain Lightning on Striking		76	57	1	44	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Ice Barrage	12% Chance to Cast Level 18 Ice Barrage on Striking		36-56	27	1	44	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Ice Barrage	12% Chance to Cast Level 24 Ice Barrage on Striking		56-76	42	1	44	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Ice Barrage	12% Chance to Cast Level 30 Ice Barrage on Striking		76	57	1	44	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Frost Nova	18% Chance to Cast Level 18 Frost Nova on Striking		36-56	27	1	44	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Frost Nova	18% Chance to Cast Level 24 Frost Nova on Striking		56-76	42	1	44	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Frost Nova	18% Chance to Cast Level 30 Frost Nova on Striking		76	57	1	44	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Nova	16% Chance to Cast Level 18 Nova on Striking		36-56	27	1	44	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Nova	16% Chance to Cast Level 24 Nova on Striking		56-76	42	1	44	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Nova	16% Chance to Cast Level 30 Nova on Striking		76	57	1	44	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Nova	10% Chance to Cast Level 3 Nova on Striking		12-36	9	1	44	added max alvl, alvl was 18, rlvl was 13
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Nova	12% Chance to Cast Level 4 Nova on Striking		18-36	14	1	44	added max alvl, alvl was 28, rlvl was 21
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Firebolts	10% Chance to Cast Level 8 Fire Bolt on Striking		16-36	12	1	44	added max alvl
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Damage Amplification	10% Chance to Cast Level 23 Amplify Damage on Striking		36-76	27	1	44	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Damage Amplification	12% Chance to Cast Level 31 Amplify Damage on Striking		76	57	1	44	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Lower Resist	8% Chance to Cast Level 5 Lower Resist on Striking		15-55	15	1	44	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Lower Resist	10% Chance to Cast Level 10 Lower Resist on Striking		36-76	27	1	44	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Lower Resist	12% Chance to Cast Level 15 Lower Resist on Striking		76	57	1	44	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Savagery	[5-10]% Deadly Strike		18-58	15	2	252	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Devastation	[10-15]% Deadly Strike		28-68	25	2	252	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Havoc	[15-20]% Deadly Strike		38	35	2	252	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Destruction	[20-25]% Deadly Strike		48	45	2	252	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Desolation	[25-30]% Deadly Strike		58	55	2	252	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)	806	Bleeding	10% Chance of Open Wounds, +[8-12] Open Wounds Damage per Second		18-58	15	2	252	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)	807	Siphoning	10% Chance of Open Wounds, +[15-20] Open Wounds Damage per Second		28-68	25	2	252	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)	808	Gory	10% Chance of Open Wounds, +[33-46] Open Wounds Damage per Second		38	35	2	252	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)	809	Sanguinary	10% Chance of Open Wounds, +[122-172] Open Wounds Damage per Second		48	45	2	252	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)	810	Hematic	10% Chance of Open Wounds, +[235-325] Open Wounds Damage per Second		58	55	2	252	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Chipping	[5-10]% Chance of Crushing Blow		18-58	15	2	252	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Crumbling	[10-15]% Chance of Crushing Blow		28-68	25	2	252	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Breaking	[15-20]% Chance of Crushing Blow		38	35	2	252	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Crushing	[20-25]% Chance of Crushing Blow		48	45	2	252	new
